season,episode,scene,speaker1,speaker2
1,7,18,Phoebe Buffay,Monica Geller
1,7,20,Phoebe Buffay,Ross Geller
1,7,20,Phoebe Buffay,Joey Tribbiani
1,7,20,Ross Geller,Joey Tribbiani
1,8,2,Chandler Bing,Rachel Green
1,8,2,Chandler Bing,Monica Geller
1,8,2,Chandler Bing,Phoebe Buffay
1,8,2,Chandler Bing,Joey Tribbiani
1,8,2,Chandler Bing,Ross Geller
1,8,2,Chandler Bing,#ALL#
1,8,2,Rachel Green,Monica Geller
1,8,2,Rachel Green,Phoebe Buffay
1,8,2,Rachel Green,Joey Tribbiani
1,8,2,Rachel Green,Ross Geller
1,8,2,Rachel Green,#ALL#
1,8,2,Phoebe Buffay,Monica Geller
1,8,2,Monica Geller,Joey Tribbiani
1,8,2,Monica Geller,Ross Geller
1,8,2,Monica Geller,#ALL#
1,8,2,Phoebe Buffay,Joey Tribbiani
1,8,2,Phoebe Buffay,Ross Geller
1,8,2,Phoebe Buffay,#ALL#
1,8,2,Ross Geller,Joey Tribbiani
1,8,2,#ALL#,Joey Tribbiani
1,8,2,Ross Geller,#ALL#
1,8,3,Monica Geller,Ross Geller
1,8,3,Judy Geller,Ross Geller
1,8,3,Judy Geller,Monica Geller
1,8,4,Chandler Bing,Rachel Green
1,8,4,Chandler Bing,Phoebe Buffay
1,8,4,Chandler Bing,Ross Geller
1,8,4,Chandler Bing,Joey Tribbiani
1,8,4,Chandler Bing,Monica Geller
1,8,4,Rachel Green,Phoebe Buffay
1,8,4,Rachel Green,Ross Geller
1,8,4,Rachel Green,Joey Tribbiani
1,8,4,Rachel Green,Monica Geller
1,8,4,Phoebe Buffay,Ross Geller
1,8,4,Phoebe Buffay,Joey Tribbiani
1,8,4,Phoebe Buffay,Monica Geller
1,8,4,Ross Geller,Joey Tribbiani
1,8,4,Monica Geller,Ross Geller
1,8,4,Monica Geller,Joey Tribbiani
1,8,5,Judy Geller,Ross Geller
1,8,6,Monica Geller,Ross Geller
1,8,8,Judy Geller,Ross Geller
1,8,9,Monica Geller,Ross Geller
1,8,9,Phoebe Buffay,Ross Geller
1,8,9,Rachel Green,Ross Geller
1,8,9,Ross Geller,Joey Tribbiani
1,8,9,Chandler Bing,Ross Geller
1,8,9,Phoebe Buffay,Monica Geller
1,8,9,Rachel Green,Monica Geller
1,8,9,Monica Geller,Joey Tribbiani
1,8,9,Chandler Bing,Monica Geller
1,8,9,Rachel Green,Phoebe Buffay
1,8,9,Phoebe Buffay,Joey Tribbiani
1,8,9,Chandler Bing,Phoebe Buffay
1,8,9,Rachel Green,Joey Tribbiani
1,8,9,Chandler Bing,Rachel Green
1,8,9,Chandler Bing,Joey Tribbiani
1,8,10,Judy Geller,Monica Geller
1,8,10,Monica Geller,Joey Tribbiani
1,8,10,Chandler Bing,Monica Geller
1,8,10,Rachel Green,Monica Geller
1,8,10,Monica Geller,Ross Geller
1,8,10,Phoebe Buffay,Monica Geller
1,8,10,Monica Geller,#ALL#
1,8,10,Judy Geller,Joey Tribbiani
1,8,10,Chandler Bing,Judy Geller
1,8,10,Judy Geller,Rachel Green
1,8,10,Judy Geller,Ross Geller
1,8,10,Judy Geller,Phoebe Buffay
1,8,10,Judy Geller,#ALL#
1,8,10,Chandler Bing,Joey Tribbiani
1,8,10,Rachel Green,Joey Tribbiani
1,8,10,Ross Geller,Joey Tribbiani
1,8,10,Phoebe Buffay,Joey Tribbiani
1,8,10,#ALL#,Joey Tribbiani
1,8,10,Chandler Bing,Rachel Green
1,8,10,Chandler Bing,Ross Geller
1,8,10,Chandler Bing,Phoebe Buffay
1,8,10,Chandler Bing,#ALL#
1,8,10,Rachel Green,Ross Geller
1,8,10,Rachel Green,Phoebe Buffay
1,8,10,Rachel Green,#ALL#
1,8,10,Phoebe Buffay,Ross Geller
1,8,10,Ross Geller,#ALL#
1,8,10,Phoebe Buffay,#ALL#
1,8,11,Phoebe Buffay,Ross Geller
1,8,11,Judy Geller,Phoebe Buffay
1,8,11,Chandler Bing,Phoebe Buffay
1,8,11,Phoebe Buffay,Monica Geller
1,8,11,Rachel Green,Phoebe Buffay
1,8,11,Phoebe Buffay,Joey Tribbiani
1,8,11,Judy Geller,Ross Geller
1,8,11,Chandler Bing,Ross Geller
1,8,11,Monica Geller,Ross Geller
1,8,11,Rachel Green,Ross Geller
1,8,11,Ross Geller,Joey Tribbiani
1,8,11,Chandler Bing,Judy Geller
1,8,11,Judy Geller,Monica Geller
1,8,11,Judy Geller,Rachel Green
1,8,11,Judy Geller,Joey Tribbiani
1,8,11,Chandler Bing,Monica Geller
1,8,11,Chandler Bing,Rachel Green
1,8,11,Chandler Bing,Joey Tribbiani
1,8,11,Rachel Green,Monica Geller
1,8,11,Monica Geller,Joey Tribbiani
1,8,11,Rachel Green,Joey Tribbiani
1,8,12,Rachel Green,Ross Geller
1,8,12,Chandler Bing,Rachel Green
1,8,12,Rachel Green,Monica Geller
1,8,12,Rachel Green,Joey Tribbiani
1,8,12,Chandler Bing,Ross Geller
1,8,12,Monica Geller,Ross Geller
1,8,12,Ross Geller,Joey Tribbiani
1,8,12,Chandler Bing,Monica Geller
1,8,12,Chandler Bing,Joey Tribbiani
1,8,12,Monica Geller,Joey Tribbiani
1,9,2,Rachel Green,Guy
1,9,2,Rachel Green,Monica Geller
1,9,2,Rachel Green,Ross Geller
1,9,2,Rachel Green,Joey Tribbiani
1,9,2,Chandler Bing,Rachel Green
1,9,2,Rachel Green,Phoebe Buffay
1,9,2,Monica Geller,Guy
1,9,2,Ross Geller,Guy
1,9,2,Guy,Joey Tribbiani
1,9,2,Chandler Bing,Guy
1,9,2,Phoebe Buffay,Guy
1,9,2,Monica Geller,Ross Geller
1,9,2,Monica Geller,Joey Tribbiani
1,9,2,Chandler Bing,Monica Geller
1,9,2,Phoebe Buffay,Monica Geller
1,9,2,Ross Geller,Joey Tribbiani
1,9,2,Chandler Bing,Ross Geller
1,9,2,Phoebe Buffay,Ross Geller
1,9,2,Chandler Bing,Joey Tribbiani
1,9,2,Phoebe Buffay,Joey Tribbiani
1,9,2,Chandler Bing,Phoebe Buffay
1,9,3,Ross Geller,Susan Bunch
1,9,4,Phoebe Buffay,Ross Geller
1,9,4,Chandler Bing,Ross Geller
1,9,4,Monica Geller,Ross Geller
1,9,4,Rachel Green,Ross Geller
1,9,4,Ross Geller,Joey Tribbiani
1,9,4,Chandler Bing,Phoebe Buffay
1,9,4,Phoebe Buffay,Monica Geller
1,9,4,Rachel Green,Phoebe Buffay
1,9,4,Phoebe Buffay,Joey Tribbiani
1,9,4,Chandler Bing,Monica Geller
1,9,4,Chandler Bing,Rachel Green
1,9,4,Chandler Bing,Joey Tribbiani
1,9,4,Rachel Green,Monica Geller
1,9,4,Monica Geller,Joey Tribbiani
1,9,4,Rachel Green,Joey Tribbiani
1,9,6,Rachel Green,Joey Tribbiani
1,9,6,Phoebe Buffay,Joey Tribbiani
1,9,6,Rachel Green,Phoebe Buffay
1,9,7,Chandler Bing,Joey Tribbiani
1,9,8,Monica Geller,Ross Geller
1,9,8,Rachel Green,Monica Geller
1,9,8,Chandler Bing,Monica Geller
1,9,8,Monica Geller,Joey Tribbiani
1,9,8,Phoebe Buffay,Monica Geller
1,9,8,Rachel Green,Ross Geller
1,9,8,Chandler Bing,Ross Geller
1,9,8,Ross Geller,Joey Tribbiani
1,9,8,Phoebe Buffay,Ross Geller
1,9,8,Chandler Bing,Rachel Green
1,9,8,Rachel Green,Joey Tribbiani
1,9,8,Rachel Green,Phoebe Buffay
1,9,8,Chandler Bing,Joey Tribbiani
1,9,8,Chandler Bing,Phoebe Buffay
1,9,8,Phoebe Buffay,Joey Tribbiani
1,9,9,Carol Willick,Ross Geller
1,9,10,Rachel Green,Phoebe Buffay
1,9,10,Rachel Green,Monica Geller
1,9,10,Chandler Bing,Rachel Green
1,9,10,Rachel Green,Joey Tribbiani
1,9,10,Phoebe Buffay,Monica Geller
1,9,10,Chandler Bing,Phoebe Buffay
1,9,10,Phoebe Buffay,Joey Tribbiani
1,9,10,Chandler Bing,Monica Geller
1,9,10,Monica Geller,Joey Tribbiani
1,9,10,Chandler Bing,Joey Tribbiani
1,9,11,Carol Willick,Ross Geller
1,9,11,Ross Geller,Susan Bunch
1,9,11,Carol Willick,Susan Bunch
1,9,12,Monica Geller,Joey Tribbiani
1,9,12,Chandler Bing,Joey Tribbiani
1,9,12,Rachel Green,Joey Tribbiani
1,9,12,Phoebe Buffay,Joey Tribbiani
1,9,12,Ross Geller,Joey Tribbiani
1,9,12,#ALL#,Joey Tribbiani
1,9,12,Chandler Bing,Monica Geller
1,9,12,Rachel Green,Monica Geller
1,9,12,Phoebe Buffay,Monica Geller
1,9,12,Monica Geller,Ross Geller
1,9,12,Monica Geller,#ALL#
1,9,12,Chandler Bing,Rachel Green
1,9,12,Chandler Bing,Phoebe Buffay
1,9,12,Chandler Bing,Ross Geller
1,9,12,Chandler Bing,#ALL#
1,9,12,Rachel Green,Phoebe Buffay
1,9,12,Rachel Green,Ross Geller
1,9,12,Rachel Green,#ALL#
1,9,12,Phoebe Buffay,Ross Geller
1,9,12,Phoebe Buffay,#ALL#
1,9,12,Ross Geller,#ALL#
1,10,1,Ross Geller,#ALL#
1,10,1,Monica Geller,Ross Geller
1,10,1,Rachel Green,Ross Geller
1,10,1,Phoebe Buffay,Ross Geller
1,10,1,Chandler Bing,Ross Geller
1,10,1,Monica Geller,#ALL#
1,10,1,Rachel Green,#ALL#
1,10,1,Phoebe Buffay,#ALL#
1,10,1,Chandler Bing,#ALL#
1,10,1,Rachel Green,Monica Geller
1,10,1,Phoebe Buffay,Monica Geller
1,10,1,Chandler Bing,Monica Geller
1,10,1,Rachel Green,Phoebe Buffay
1,10,1,Chandler Bing,Rachel Green
1,10,1,Chandler Bing,Phoebe Buffay
1,10,2,Chandler Bing,Phoebe Buffay
1,10,2,Phoebe Buffay,#ALL#
1,10,2,Phoebe Buffay,Monica Geller
1,10,2,Phoebe Buffay,Joey Tribbiani
1,10,2,Phoebe Buffay,Ross Geller
1,10,2,Rachel Green,Phoebe Buffay
1,10,2,David,Phoebe Buffay
1,10,2,Chandler Bing,#ALL#
1,10,2,Chandler Bing,Monica Geller
1,10,2,Chandler Bing,Joey Tribbiani
1,10,2,Chandler Bing,Ross Geller
1,10,2,Chandler Bing,Rachel Green
1,10,2,Chandler Bing,David
1,10,2,Monica Geller,#ALL#
1,10,2,#ALL#,Joey Tribbiani
1,10,2,Ross Geller,#ALL#
1,10,2,Rachel Green,#ALL#
1,10,2,David,#ALL#
1,10,2,Monica Geller,Joey Tribbiani
1,10,2,Monica Geller,Ross Geller
1,10,2,Rachel Green,Monica Geller
1,10,2,David,Monica Geller
1,10,2,Ross Geller,Joey Tribbiani
1,10,2,Rachel Green,Joey Tribbiani
1,10,2,David,Joey Tribbiani
1,10,2,Rachel Green,Ross Geller
1,10,2,David,Ross Geller
1,10,2,David,Rachel Green
1,10,3,Rachel Green,Ross Geller
1,10,3,Phoebe Buffay,Ross Geller
1,10,3,Monica Geller,Ross Geller
1,10,3,Chandler Bing,Ross Geller
1,10,3,Ross Geller,Joey Tribbiani
1,10,3,Rachel Green,Phoebe Buffay
1,10,3,Rachel Green,Monica Geller
1,10,3,Chandler Bing,Rachel Green
1,10,3,Rachel Green,Joey Tribbiani
1,10,3,Phoebe Buffay,Monica Geller
1,10,3,Chandler Bing,Phoebe Buffay
1,10,3,Phoebe Buffay,Joey Tribbiani
1,10,3,Chandler Bing,Monica Geller
1,10,3,Monica Geller,Joey Tribbiani
1,10,3,Chandler Bing,Joey Tribbiani
1,10,4,David,Phoebe Buffay
1,10,5,Monica Geller,Ross Geller
1,10,5,Chandler Bing,Ross Geller
1,10,5,Ross Geller,Joey Tribbiani
1,10,5,Rachel Green,Ross Geller
1,10,5,Phoebe Buffay,Ross Geller
1,10,5,Chandler Bing,Monica Geller
1,10,5,Monica Geller,Joey Tribbiani
1,10,5,Rachel Green,Monica Geller
1,10,5,Phoebe Buffay,Monica Geller
1,10,5,Chandler Bing,Joey Tribbiani
1,10,5,Chandler Bing,Rachel Green
1,10,5,Chandler Bing,Phoebe Buffay
1,10,5,Rachel Green,Joey Tribbiani
1,10,5,Phoebe Buffay,Joey Tribbiani
1,10,5,Rachel Green,Phoebe Buffay
1,10,6,David,Phoebe Buffay
1,10,7,Chandler Bing,Janice Litman Goralnik
1,10,7,Monica Geller,Janice Litman Goralnik
1,10,7,Janice Litman Goralnik,Joey Tribbiani
1,10,7,Ross Geller,Janice Litman Goralnik
1,10,7,Rachel Green,Janice Litman Goralnik
1,10,7,Phoebe Buffay,Janice Litman Goralnik
1,10,7,David,Janice Litman Goralnik
1,10,7,#ALL#,Janice Litman Goralnik
1,10,7,Chandler Bing,Monica Geller
1,10,7,Chandler Bing,Joey Tribbiani
1,10,7,Chandler Bing,Ross Geller
1,10,7,Chandler Bing,Rachel Green
1,10,7,Chandler Bing,Phoebe Buffay
1,10,7,Chandler Bing,David
1,10,7,Chandler Bing,#ALL#
1,10,7,Monica Geller,Joey Tribbiani
1,10,7,Monica Geller,Ross Geller
1,10,7,Rachel Green,Monica Geller
1,10,7,Phoebe Buffay,Monica Geller
1,10,7,David,Monica Geller
1,10,7,Monica Geller,#ALL#
1,10,7,Ross Geller,Joey Tribbiani
1,10,7,Rachel Green,Joey Tribbiani
1,10,7,Phoebe Buffay,Joey Tribbiani
1,10,7,David,Joey Tribbiani
1,10,7,#ALL#,Joey Tribbiani
1,10,7,Rachel Green,Ross Geller
1,10,7,Phoebe Buffay,Ross Geller
1,10,7,David,Ross Geller
1,10,7,Ross Geller,#ALL#
1,10,7,Rachel Green,Phoebe Buffay
1,10,7,David,Rachel Green
1,10,7,Rachel Green,#ALL#
1,10,7,David,Phoebe Buffay
1,10,7,Phoebe Buffay,#ALL#
1,10,7,David,#ALL#
1,10,8,Rachel Green,Ross Geller
1,11,1,Phoebe Buffay,Monica Geller
1,11,1,Phoebe Buffay,Guy
1,11,1,Monica Geller,Guy
1,11,2,Phoebe Buffay,Monica Geller
1,11,3,Chandler Bing,Monica Geller
1,11,3,Chandler Bing,Phoebe Buffay
1,11,3,Chandler Bing,Joey Tribbiani
1,11,3,Chandler Bing,Rachel Green
1,11,3,Chandler Bing,Ross Geller
1,11,3,Chandler Bing,#ALL#
1,11,3,Phoebe Buffay,Monica Geller
1,11,3,Monica Geller,Joey Tribbiani
1,11,3,Rachel Green,Monica Geller
1,11,3,Monica Geller,Ross Geller
1,11,3,Monica Geller,#ALL#
1,11,3,Phoebe Buffay,Joey Tribbiani
1,11,3,Rachel Green,Phoebe Buffay
1,11,3,Phoebe Buffay,Ross Geller
1,11,3,Phoebe Buffay,#ALL#
1,11,3,Rachel Green,Joey Tribbiani
1,11,3,Ross Geller,Joey Tribbiani
1,11,3,#ALL#,Joey Tribbiani
1,11,3,Rachel Green,Ross Geller
1,11,3,Rachel Green,#ALL#
1,11,3,Ross Geller,#ALL#
1,11,4,Phoebe Buffay,Monica Geller
1,11,5,Chandler Bing,Ross Geller
1,11,5,Chandler Bing,Monica Geller
1,11,5,Chandler Bing,Phoebe Buffay
1,11,5,Chandler Bing,Rachel Green
1,11,5,Chandler Bing,Joey Tribbiani
1,11,5,Monica Geller,Ross Geller
1,11,5,Phoebe Buffay,Ross Geller
1,11,5,Rachel Green,Ross Geller
1,11,5,Ross Geller,Joey Tribbiani
1,11,5,Phoebe Buffay,Monica Geller
1,11,5,Rachel Green,Monica Geller
1,11,5,Monica Geller,Joey Tribbiani
1,11,5,Rachel Green,Phoebe Buffay
1,11,5,Phoebe Buffay,Joey Tribbiani
1,11,5,Rachel Green,Joey Tribbiani
1,11,6,Ross Geller,Joey Tribbiani
1,11,6,Chandler Bing,Ross Geller
1,11,6,Rachel Green,Ross Geller
1,11,6,Monica Geller,Ross Geller
1,11,6,Chandler Bing,Joey Tribbiani
1,11,6,Rachel Green,Joey Tribbiani
1,11,6,Monica Geller,Joey Tribbiani
1,11,6,Chandler Bing,Rachel Green
1,11,6,Chandler Bing,Monica Geller
1,11,6,Rachel Green,Monica Geller
1,11,7,Phoebe Buffay,Monica Geller
1,11,8,Chandler Bing,Ross Geller
1,11,8,Chandler Bing,Joey Tribbiani
1,11,8,Ross Geller,Joey Tribbiani
1,11,9,Rachel Green,Monica Geller
1,11,9,Phoebe Buffay,Monica Geller
1,11,9,Monica Geller,Joey Tribbiani
1,11,9,Monica Geller,Ross Geller
1,11,9,Chandler Bing,Monica Geller
1,11,9,Rachel Green,Phoebe Buffay
1,11,9,Rachel Green,Joey Tribbiani
1,11,9,Rachel Green,Ross Geller
1,11,9,Chandler Bing,Rachel Green
1,11,9,Phoebe Buffay,Joey Tribbiani
1,11,9,Phoebe Buffay,Ross Geller
1,11,9,Chandler Bing,Phoebe Buffay
1,11,9,Ross Geller,Joey Tribbiani
1,11,9,Chandler Bing,Joey Tribbiani
1,11,9,Chandler Bing,Ross Geller
1,11,10,Phoebe Buffay,Monica Geller
1,11,11,Chandler Bing,Ross Geller
1,11,11,Chandler Bing,Joey Tribbiani
1,11,11,Ross Geller,Joey Tribbiani
1,11,12,Rachel Green,Monica Geller
1,11,12,Rachel Green,Joey Tribbiani
1,11,12,Rachel Green,Ross Geller
1,11,12,Rachel Green,#ALL#
1,11,12,Monica Geller,Joey Tribbiani
1,11,12,Monica Geller,Ross Geller
1,11,12,Monica Geller,#ALL#
1,11,12,Ross Geller,Joey Tribbiani
1,11,12,#ALL#,Joey Tribbiani
1,11,12,Ross Geller,#ALL#
1,12,2,Monica Geller,Joey Tribbiani
1,12,2,Monica Geller,Ross Geller
1,12,2,Phoebe Buffay,Monica Geller
1,12,2,Chandler Bing,Monica Geller
1,12,2,Rachel Green,Monica Geller
1,12,2,Ross Geller,Joey Tribbiani
1,12,2,Phoebe Buffay,Joey Tribbiani
1,12,2,Chandler Bing,Joey Tribbiani
1,12,2,Rachel Green,Joey Tribbiani
1,12,2,Phoebe Buffay,Ross Geller
1,12,2,Chandler Bing,Ross Geller
1,12,2,Rachel Green,Ross Geller
1,12,2,Chandler Bing,Phoebe Buffay
1,12,2,Rachel Green,Phoebe Buffay
1,12,2,Chandler Bing,Rachel Green
1,12,3,Chandler Bing,Joey Tribbiani
1,12,4,Carol Willick,Ross Geller
1,12,4,Carol Willick,Susan Bunch
1,12,4,Ross Geller,Susan Bunch
1,12,5,Chandler Bing,Joey Tribbiani
1,12,7,Rachel Green,Monica Geller
1,12,7,Rachel Green,Ross Geller
1,12,7,Rachel Green,Joey Tribbiani
1,12,7,Chandler Bing,Rachel Green
1,12,7,Rachel Green,Phoebe Buffay
1,12,7,Monica Geller,Ross Geller
1,12,7,Monica Geller,Joey Tribbiani
1,12,7,Chandler Bing,Monica Geller
1,12,7,Phoebe Buffay,Monica Geller
1,12,7,Ross Geller,Joey Tribbiani
1,12,7,Chandler Bing,Ross Geller
1,12,7,Phoebe Buffay,Ross Geller
1,12,7,Chandler Bing,Joey Tribbiani
1,12,7,Phoebe Buffay,Joey Tribbiani
1,12,7,Chandler Bing,Phoebe Buffay
1,12,8,Phoebe Buffay,Monica Geller
1,12,8,Chandler Bing,Monica Geller
1,12,8,Monica Geller,Ross Geller
1,12,8,Rachel Green,Monica Geller
1,12,8,Monica Geller,Joey Tribbiani
1,12,8,Chandler Bing,Phoebe Buffay
1,12,8,Phoebe Buffay,Ross Geller
1,12,8,Rachel Green,Phoebe Buffay
1,12,8,Phoebe Buffay,Joey Tribbiani
1,12,8,Chandler Bing,Ross Geller
1,12,8,Chandler Bing,Rachel Green
1,12,8,Chandler Bing,Joey Tribbiani
1,12,8,Rachel Green,Ross Geller
1,12,8,Ross Geller,Joey Tribbiani
1,12,8,Rachel Green,Joey Tribbiani
1,12,9,Chandler Bing,Joey Tribbiani
1,12,10,Rachel Green,Phoebe Buffay
1,12,11,Chandler Bing,Ross Geller
1,12,11,Chandler Bing,Monica Geller
1,12,11,Chandler Bing,Joey Tribbiani
1,12,11,Monica Geller,Ross Geller
1,12,11,Ross Geller,Joey Tribbiani
1,12,11,Monica Geller,Joey Tribbiani
1,12,12,Rachel Green,Phoebe Buffay
1,12,13,Phoebe Buffay,Monica Geller
1,12,13,Phoebe Buffay,Ross Geller
1,12,13,Phoebe Buffay,Joey Tribbiani
1,12,13,Chandler Bing,Phoebe Buffay
1,12,13,Monica Geller,Ross Geller
1,12,13,Monica Geller,Joey Tribbiani
1,12,13,Chandler Bing,Monica Geller
1,12,13,Ross Geller,Joey Tribbiani
1,12,13,Chandler Bing,Ross Geller
1,12,13,Chandler Bing,Joey Tribbiani
1,12,14,Monica Geller,Ross Geller
1,12,14,Phoebe Buffay,Ross Geller
1,12,14,Rachel Green,Ross Geller
1,12,14,Chandler Bing,Ross Geller
1,12,14,Ross Geller,Joey Tribbiani
1,12,14,Phoebe Buffay,Monica Geller
1,12,14,Rachel Green,Monica Geller
1,12,14,Chandler Bing,Monica Geller
1,12,14,Monica Geller,Joey Tribbiani
1,12,14,Rachel Green,Phoebe Buffay
1,12,14,Chandler Bing,Phoebe Buffay
1,12,14,Phoebe Buffay,Joey Tribbiani
1,12,14,Chandler Bing,Rachel Green
1,12,14,Rachel Green,Joey Tribbiani
1,12,14,Chandler Bing,Joey Tribbiani
1,12,15,Chandler Bing,Monica Geller
1,12,15,Monica Geller,Joey Tribbiani
1,12,15,Chandler Bing,Joey Tribbiani
1,13,1,Chandler Bing,Rachel Green
1,13,2,Rachel Green,Phoebe Buffay
1,13,2,Phoebe Buffay,Monica Geller
1,13,2,Chandler Bing,Phoebe Buffay
1,13,2,Phoebe Buffay,Ross Geller
1,13,2,Phoebe Buffay,Joey Tribbiani
1,13,2,Phoebe Buffay,#ALL#
1,13,2,Rachel Green,Monica Geller
1,13,2,Chandler Bing,Rachel Green
1,13,2,Rachel Green,Ross Geller
1,13,2,Rachel Green,Joey Tribbiani
1,13,2,Rachel Green,#ALL#
1,13,2,Chandler Bing,Monica Geller
1,13,2,Monica Geller,Ross Geller
1,13,2,Monica Geller,Joey Tribbiani
1,13,2,Monica Geller,#ALL#
1,13,2,Chandler Bing,Ross Geller
1,13,2,Chandler Bing,Joey Tribbiani
1,13,2,Chandler Bing,#ALL#
1,13,2,Ross Geller,Joey Tribbiani
1,13,2,Ross Geller,#ALL#
1,13,2,#ALL#,Joey Tribbiani
1,13,4,Rachel Green,Joey Tribbiani
1,13,4,Chandler Bing,Joey Tribbiani
1,13,4,Ross Geller,Joey Tribbiani
1,13,4,Monica Geller,Joey Tribbiani
1,13,4,Phoebe Buffay,Joey Tribbiani
1,13,4,Chandler Bing,Rachel Green
1,13,4,Rachel Green,Ross Geller
1,13,4,Rachel Green,Monica Geller
1,13,4,Rachel Green,Phoebe Buffay
1,13,4,Chandler Bing,Ross Geller
1,13,4,Chandler Bing,Monica Geller
1,13,4,Chandler Bing,Phoebe Buffay
1,13,4,Monica Geller,Ross Geller
1,13,4,Phoebe Buffay,Ross Geller
1,13,4,Phoebe Buffay,Monica Geller
1,13,5,Chandler Bing,Joey Tribbiani
1,13,6,Chandler Bing,Joey Tribbiani
1,13,7,Chandler Bing,Joey Tribbiani
1,13,8,Rachel Green,Monica Geller
1,13,8,Monica Geller,Joey Tribbiani
1,13,8,Chandler Bing,Monica Geller
1,13,8,Rachel Green,Joey Tribbiani
1,13,8,Chandler Bing,Rachel Green
1,13,8,Chandler Bing,Joey Tribbiani
1,13,9,Phoebe Buffay,#ALL#
1,13,9,Monica Geller,#ALL#
1,13,9,Ross Geller,#ALL#
1,13,9,Chandler Bing,#ALL#
1,13,9,Rachel Green,#ALL#
1,13,9,Phoebe Buffay,Monica Geller
1,13,9,Phoebe Buffay,Ross Geller
1,13,9,Chandler Bing,Phoebe Buffay
1,13,9,Rachel Green,Phoebe Buffay
1,13,9,Monica Geller,Ross Geller
1,13,9,Chandler Bing,Monica Geller
1,13,9,Rachel Green,Monica Geller
1,13,9,Chandler Bing,Ross Geller
1,13,9,Rachel Green,Ross Geller
1,13,9,Chandler Bing,Rachel Green
1,13,12,Monica Geller,Joey Tribbiani
1,13,12,Rachel Green,Monica Geller
1,13,12,Chandler Bing,Monica Geller
1,13,12,Monica Geller,Ross Geller
1,13,12,Phoebe Buffay,Monica Geller
1,13,12,Monica Geller,#ALL#
1,13,12,Rachel Green,Joey Tribbiani
1,13,12,Chandler Bing,Joey Tribbiani
1,13,12,Ross Geller,Joey Tribbiani
1,13,12,Phoebe Buffay,Joey Tribbiani
1,13,12,#ALL#,Joey Tribbiani
1,13,12,Chandler Bing,Rachel Green
1,13,12,Rachel Green,Ross Geller
1,13,12,Rachel Green,Phoebe Buffay
1,13,12,Rachel Green,#ALL#
1,13,12,Chandler Bing,Ross Geller
1,13,12,Chandler Bing,Phoebe Buffay
1,13,12,Chandler Bing,#ALL#
1,13,12,Phoebe Buffay,Ross Geller
1,13,12,Ross Geller,#ALL#
1,13,12,Phoebe Buffay,#ALL#
1,13,13,Phoebe Buffay,Joey Tribbiani
1,13,13,Phoebe Buffay,Monica Geller
1,13,13,Monica Geller,Joey Tribbiani
1,14,1,Ross Geller,Joey Tribbiani
1,14,1,Chandler Bing,Joey Tribbiani
1,14,1,Woman,Joey Tribbiani
1,14,1,Chandler Bing,Ross Geller
1,14,1,Ross Geller,Woman
1,14,1,Chandler Bing,Woman
1,14,2,Rachel Green,Monica Geller
1,14,2,Phoebe Buffay,Monica Geller
1,14,2,Monica Geller,Joey Tribbiani
1,14,2,Chandler Bing,Monica Geller
1,14,2,Monica Geller,Ross Geller
1,14,2,Rachel Green,Phoebe Buffay
1,14,2,Rachel Green,Joey Tribbiani
1,14,2,Chandler Bing,Rachel Green
1,14,2,Rachel Green,Ross Geller
1,14,2,Phoebe Buffay,Joey Tribbiani
1,14,2,Chandler Bing,Phoebe Buffay
1,14,2,Phoebe Buffay,Ross Geller
1,14,2,Chandler Bing,Joey Tribbiani
1,14,2,Ross Geller,Joey Tribbiani
1,14,2,Chandler Bing,Ross Geller
1,14,3,Chandler Bing,Joey Tribbiani
1,14,3,Janice Litman Goralnik,Joey Tribbiani
1,14,3,Chandler Bing,Janice Litman Goralnik
1,14,4,Chandler Bing,Joey Tribbiani
1,14,5,Rachel Green,Monica Geller
1,14,5,Rachel Green,Phoebe Buffay
1,14,5,Phoebe Buffay,Monica Geller
1,14,6,Janice Litman Goralnik,Joey Tribbiani
1,14,6,Chandler Bing,Joey Tribbiani
1,14,6,Chandler Bing,Janice Litman Goralnik
1,14,8,Chandler Bing,Janice Litman Goralnik
1,14,8,Monica Geller,Janice Litman Goralnik
1,14,8,Rachel Green,Janice Litman Goralnik
1,14,8,Janice Litman Goralnik,Joey Tribbiani
1,14,8,Chandler Bing,Monica Geller
1,14,8,Chandler Bing,Rachel Green
1,14,8,Chandler Bing,Joey Tribbiani
1,14,8,Rachel Green,Monica Geller
1,14,8,Monica Geller,Joey Tribbiani
1,14,8,Rachel Green,Joey Tribbiani
1,14,10,Phoebe Buffay,Monica Geller
1,14,10,Rachel Green,Phoebe Buffay
1,14,10,Rachel Green,Monica Geller
1,14,11,Chandler Bing,Joey Tribbiani
1,14,11,Chandler Bing,Janice Litman Goralnik
1,14,11,Janice Litman Goralnik,Joey Tribbiani
1,14,12,Carol Willick,Ross Geller
1,14,12,Ross Geller,Susan Bunch
1,14,12,Carol Willick,Susan Bunch
1,14,13,Rachel Green,Monica Geller
1,14,14,Chandler Bing,Janice Litman Goralnik
1,14,15,Carol Willick,Ross Geller
1,14,16,Rachel Green,Phoebe Buffay
1,14,16,Rachel Green,Monica Geller
1,14,16,Phoebe Buffay,Monica Geller
1,15,1,Rachel Green,Joey Tribbiani
1,15,1,Rachel Green,Ross Geller
1,15,1,Rachel Green,Monica Geller
